DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2009,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2010,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2011,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2012,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2013,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2014,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2015,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2016,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2017,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2018,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2019,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2020,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2021,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2022,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2023,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2024,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA20,2025,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,1995,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,1996,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,1997,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,1998,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,1999,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2000,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2001,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2002,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2003,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2004,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2005,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2006,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2007,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2008,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2009,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2010,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2011,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2012,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2013,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2014,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2015,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2016,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2017,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2018,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2019,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2020,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2021,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2022,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2023,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2024,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EA21,2025,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,1995,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,1996,-0.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,1997,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,1998,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,1999,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2000,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2001,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2002,-0.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2003,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2004,-0.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2005,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2006,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2007,-0.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2008,-0.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2009,-0.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2010,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2011,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2012,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2013,-0.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2014,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2015,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2016,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2017,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2018,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2019,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2020,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2021,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2022,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2023,-0.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2024,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EE,2025,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,1995,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,1996,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,1997,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,1998,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,1999,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2000,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2001,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2002,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2003,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2004,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2005,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2006,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2007,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2008,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2009,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2010,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2011,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2012,0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2013,0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2014,0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2015,0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2016,0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2017,0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2018,0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2019,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2020,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2021,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2022,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2023,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2024,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EL,2025,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,1995,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,1996,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,1997,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,1998,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,1999,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2000,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2001,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2002,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2003,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2004,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2005,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2006,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2007,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2008,-0.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2009,-0.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2010,-0.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2011,-0.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2012,0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2013,0.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2014,0.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2015,0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2016,0.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2017,0.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2018,0.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2019,0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2020,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2021,0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2022,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2023,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2024,0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,ES,2025,0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,1995,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,1996,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,1997,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,1998,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,1999,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2000,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2001,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2002,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2003,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2004,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2005,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2006,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2007,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2008,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2009,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2010,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2011,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2012,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2013,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2014,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2015,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2016,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2017,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2018,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2019,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2020,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2021,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2022,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2023,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2024,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,EU27_2020,2025,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,1995,1.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,1996,1.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,1997,-0.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,1998,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,1999,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2000,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2001,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2002,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2003,-0.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2004,-0.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2005,-0.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2006,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2007,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2008,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2009,-0.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2010,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2011,-0.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2012,-1.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2013,-0.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2014,-0.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2015,-0.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2016,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2017,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2018,-0.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2019,-1.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2020,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2021,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2022,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2023,-1.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2024,-1.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FI,2025,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,1995,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,1996,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,1997,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,1998,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,1999,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,2000,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,2001,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,2002,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,2003,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,2004,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,2005,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,2006,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,2007,-0.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,2008,-0.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,2009,-0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S1313,B9,FR,2010,-0.1,,
