country,year,sector,balance_mio_nac,balance_pct_gdp,flag
AT,1995,central_government,-9512.5,-5.4,
AT,1995,general_government,-10856.4,-6.2,
AT,1995,local_government,-1154.2,-0.7,
AT,1995,social_security_funds,-228.7,-0.1,
AT,1995,state_government,38.9,0,
AT,1996,central_government,-8221.5,-4.5,
AT,1996,general_government,-8303.1,-4.6,
AT,1996,local_government,-497.2,-0.3,
AT,1996,social_security_funds,-15.4,0,
AT,1996,state_government,431,0.2,
AT,1997,central_government,-6076.8,-3.2,
AT,1997,general_government,-4924.3,-2.6,
AT,1997,local_government,188.3,0.1,
AT,1997,social_security_funds,293.9,0.2,
AT,1997,state_government,670.2,0.4,
AT,1998,central_government,-5919.9,-3,
AT,1998,general_government,-5377.5,-2.8,
AT,1998,local_government,-1,0,
AT,1998,social_security_funds,218.2,0.1,
AT,1998,state_government,325.2,0.2,
AT,1999,central_government,-5157.8,-2.5,
AT,1999,general_government,-5344.2,-2.6,
AT,1999,local_government,-200.3,-0.1,
AT,1999,social_security_funds,-77.6,0,
AT,1999,state_government,91.5,0,
AT,2000,central_government,-4521,-2.1,
AT,2000,general_government,-5111.4,-2.4,
AT,2000,local_government,-212.5,-0.1,
AT,2000,social_security_funds,-257.6,-0.1,
AT,2000,state_government,-120.2,-0.1,
AT,2001,central_government,-1900.2,-0.9,
AT,2001,general_government,-1563.3,-0.7,
AT,2001,local_government,383.4,0.2,
AT,2001,social_security_funds,-28,0,
AT,2001,state_government,-18.5,0,
AT,2002,central_government,-2937.6,-1.3,
AT,2002,general_government,-3208.1,-1.4,
AT,2002,local_government,96.2,0,
AT,2002,social_security_funds,-101,0,
AT,2002,state_government,-265.6,-0.1,
AT,2003,central_government,-3917.7,-1.7,
AT,2003,general_government,-4239.3,-1.8,
AT,2003,local_government,-82.7,0,
AT,2003,social_security_funds,-128.7,-0.1,
AT,2003,state_government,-110.2,0,
AT,2004,central_government,-11127.1,-4.6,
AT,2004,general_government,-11886,-4.9,
AT,2004,local_government,-216,-0.1,
AT,2004,social_security_funds,-193.8,-0.1,
AT,2004,state_government,-349.1,-0.1,
AT,2005,central_government,-6172.8,-2.4,
AT,2005,general_government,-6532.2,-2.6,
AT,2005,local_government,-19.4,0,
AT,2005,social_security_funds,-51.2,0,
AT,2005,state_government,-288.8,-0.1,
AT,2006,central_government,-5851.4,-2.2,
AT,2006,general_government,-6936.9,-2.6,
AT,2006,local_government,-123.6,0,
AT,2006,social_security_funds,29.7,0,
AT,2006,state_government,-991.5,-0.4,
AT,2007,central_government,-3106.3,-1.1,
AT,2007,general_government,-3865.1,-1.4,
AT,2007,local_government,-108.1,0,
AT,2007,social_security_funds,-273.9,-0.1,
AT,2007,state_government,-376.8,-0.1,
AT,2008,central_government,-3952.6,-1.4,
AT,2008,general_government,-4586.6,-1.6,
AT,2008,local_government,-269.9,-0.1,
AT,2008,social_security_funds,126.5,0,
AT,2008,state_government,-490.6,-0.2,
AT,2009,central_government,-12315.1,-4.3,
AT,2009,general_government,-15404.3,-5.4,
AT,2009,local_government,-1304.9,-0.5,
AT,2009,social_security_funds,223.6,0.1,
AT,2009,state_government,-2007.9,-0.7,
AT,2010,central_government,-9669.7,-3.3,
AT,2010,general_government,-13127.5,-4.5,
AT,2010,local_government,-1372.8,-0.5,
AT,2010,social_security_funds,460.8,0.2,
AT,2010,state_government,-2545.7,-0.9,
AT,2011,central_government,-6847.6,-2.2,
AT,2011,general_government,-7647.6,-2.5,
AT,2011,local_government,-471.3,-0.2,
AT,2011,social_security_funds,697.3,0.2,
AT,2011,state_government,-1026,-0.3,
AT,2012,central_government,-6839.2,-2.2,
AT,2012,general_government,-6891.9,-2.2,
AT,2012,local_government,-263.3,-0.1,
AT,2012,social_security_funds,593.4,0.2,
AT,2012,state_government,-382.8,-0.1,
AT,2013,central_government,-6602.8,-2.1,
AT,2013,general_government,-6399.8,-2,
AT,2013,local_government,-221,-0.1,
AT,2013,social_security_funds,447.8,0.1,
AT,2013,state_government,-23.7,0,
AT,2014,central_government,-6883.7,-2.1,
AT,2014,general_government,-6349.8,-1.9,
AT,2014,local_government,-159.3,0,
AT,2014,social_security_funds,509,0.2,
AT,2014,state_government,184.2,0.1,
AT,2015,central_government,-2274.5,-0.7,
AT,2015,general_government,-1631.5,-0.5,
AT,2015,local_government,-80.5,0,
AT,2015,social_security_funds,274.4,0.1,
AT,2015,state_government,449.1,0.1,
AT,2016,central_government,-4116.1,-1.2,
AT,2016,general_government,-5162.2,-1.5,
AT,2016,local_government,-296.7,-0.1,
AT,2016,social_security_funds,442.2,0.1,
AT,2016,state_government,-1191.7,-0.3,
AT,2017,central_government,-3302.3,-0.9,
AT,2017,general_government,-2849.3,-0.8,
AT,2017,local_government,-317.6,-0.1,
AT,2017,social_security_funds,477.9,0.1,
AT,2017,state_government,292.8,0.1,
AT,2018,central_government,-407.5,-0.1,
AT,2018,general_government,748,0.2,
AT,2018,local_government,29.8,0,
AT,2018,social_security_funds,484.6,0.1,
AT,2018,state_government,641,0.2,
AT,2019,central_government,1477.5,0.4,
AT,2019,general_government,2122.6,0.5,
AT,2019,local_government,-96.8,0,
AT,2019,social_security_funds,197.6,0,
AT,2019,state_government,544.3,0.1,
AT,2020,central_government,-28130.6,-7.4,
AT,2020,general_government,-31202.7,-8.2,
AT,2020,local_government,-1135.3,-0.3,
AT,2020,social_security_funds,47.1,0,
AT,2020,state_government,-1983.9,-0.5,
AT,2021,central_government,-21012.1,-5.2,
AT,2021,general_government,-23128.8,-5.7,
AT,2021,local_government,-177.2,0,
AT,2021,social_security_funds,117,0,
AT,2021,state_government,-2056.5,-0.5,
AT,2022,central_government,-17582.7,-3.9,
AT,2022,general_government,-15325.4,-3.4,
AT,2022,local_government,784.2,0.2,
AT,2022,social_security_funds,-510,-0.1,
AT,2022,state_government,1983.1,0.4,
AT,2023,central_government,-8780.7,-1.8,
AT,2023,general_government,-12249.3,-2.6,
AT,2023,local_government,-2339.5,-0.5,
AT,2023,social_security_funds,-675.5,-0.1,
AT,2023,state_government,-453.6,-0.1,
AT,2024,central_government,-16685.9,-3.4,
AT,2024,general_government,-22952.6,-4.6,
AT,2024,local_government,-3084.7,-0.6,
AT,2024,social_security_funds,-876.5,-0.2,
AT,2024,state_government,-2305.5,-0.5,
AT,2025,central_government,-15188.4,-3,
AT,2025,general_government,-21463.5,-4.2,
AT,2025,local_government,-3343.7,-0.7,
AT,2025,social_security_funds,-643.8,-0.1,
AT,2025,state_government,-2287.7,-0.4,
BE,1995,central_government,-7972.4,-3.8,
BE,1995,general_government,-9489.6,-4.5,
BE,1995,local_government,418.4,0.2,
BE,1995,social_security_funds,-307.1,-0.1,
BE,1995,state_government,-1628.5,-0.8,
BE,1996,central_government,-7340.1,-3.4,
BE,1996,general_government,-8576.9,-4,
BE,1996,local_government,291,0.1,
BE,1996,social_security_funds,-768.4,-0.4,
BE,1996,state_government,-759.4,-0.4,
BE,1997,central_government,-5305.5,-2.4,
BE,1997,general_government,-4821,-2.2,
BE,1997,local_government,181.9,0.1,
BE,1997,social_security_funds,461.5,0.2,
BE,1997,state_government,-158.9,-0.1,
BE,1998,central_government,-3879,-1.7,
BE,1998,general_government,-2384.1,-1,
BE,1998,local_government,208.6,0.1,
BE,1998,social_security_funds,505.6,0.2,
BE,1998,state_government,780.7,0.3,
BE,1999,central_government,-3771.5,-1.6,
BE,1999,general_government,-1571,-0.6,
BE,1999,local_government,40.2,0,
BE,1999,social_security_funds,1071.3,0.4,
BE,1999,state_government,1089,0.4,
BE,2000,central_government,-1044.1,-0.4,
BE,2000,general_government,-203.3,-0.1,
BE,2000,local_government,-772.1,-0.3,
BE,2000,social_security_funds,852.8,0.3,
BE,2000,state_government,760.1,0.3,
BE,2001,central_government,-2857.3,-1.1,
BE,2001,general_government,615.5,0.2,
BE,2001,local_government,-207.9,-0.1,
BE,2001,social_security_funds,1677,0.6,
BE,2001,state_government,2003.7,0.8,
BE,2002,central_government,-623.7,-0.2,
BE,2002,general_government,-119.4,0,
BE,2002,local_government,-343.9,-0.1,
BE,2002,social_security_funds,997.9,0.4,
BE,2002,state_government,-149.7,-0.1,
BE,2003,central_government,-4089.7,-1.5,
BE,2003,general_government,-5242,-1.9,
BE,2003,local_government,-124.5,0,
BE,2003,social_security_funds,-1174.9,-0.4,
BE,2003,state_government,147.1,0.1,
BE,2004,central_government,-527.8,-0.2,
BE,2004,general_government,-708.5,-0.2,
BE,2004,local_government,156.7,0.1,
BE,2004,social_security_funds,-257.8,-0.1,
BE,2004,state_government,-79.6,0,
BE,2005,central_government,-8549.6,-2.8,
BE,2005,general_government,-8417.5,-2.7,
BE,2005,local_government,22,0,
BE,2005,social_security_funds,-320.9,-0.1,
BE,2005,state_government,431,0.1,
BE,2006,central_government,-367.7,-0.1,
BE,2006,general_government,779,0.2,
BE,2006,local_government,-112.8,0,
BE,2006,social_security_funds,778.5,0.2,
BE,2006,state_government,481,0.1,
BE,2007,central_government,-2987.1,-0.9,
BE,2007,general_government,228.3,0.1,
BE,2007,local_government,534.3,0.2,
BE,2007,social_security_funds,1454.8,0.4,
BE,2007,state_government,1226.3,0.4,
BE,2008,central_government,-5498.3,-1.6,
BE,2008,general_government,-3852.8,-1.1,
BE,2008,local_government,847.4,0.2,
BE,2008,social_security_funds,1208.7,0.3,
BE,2008,state_government,-410.6,-0.1,
BE,2009,central_government,-13647,-3.9,b
BE,2009,general_government,-18943.5,-5.4,b
BE,2009,local_government,219.5,0.1,b
BE,2009,social_security_funds,-2620.7,-0.8,b
BE,2009,state_government,-2895.3,-0.8,b
BE,2010,central_government,-11137.4,-3.1,
BE,2010,general_government,-15013.3,-4.1,
BE,2010,local_government,-193.1,-0.1,
BE,2010,social_security_funds,-729.7,-0.2,
BE,2010,state_government,-2953.1,-0.8,
BE,2011,central_government,-14481.6,-3.8,
BE,2011,general_government,-16822,-4.4,
BE,2011,local_government,-546.6,-0.1,
BE,2011,social_security_funds,62.1,0,
BE,2011,state_government,-1855.9,-0.5,
BE,2012,central_government,-13903.5,-3.6,
BE,2012,general_government,-16869.4,-4.3,
BE,2012,local_government,-1840.3,-0.5,
BE,2012,social_security_funds,-380.4,-0.1,
BE,2012,state_government,-745.2,-0.2,
BE,2013,central_government,-10264.9,-2.6,
BE,2013,general_government,-12483.8,-3.2,
BE,2013,local_government,-808,-0.2,
BE,2013,social_security_funds,-351.8,-0.1,
BE,2013,state_government,-1059.1,-0.3,
BE,2014,central_government,-10692.8,-2.6,
BE,2014,general_government,-12858.1,-3.2,
BE,2014,local_government,-475.9,-0.1,
BE,2014,social_security_funds,-140.5,0,
BE,2014,state_government,-1548.9,-0.4,
BE,2015,central_government,-5572.5,-1.3,
BE,2015,general_government,-10286.1,-2.5,
BE,2015,local_government,494.8,0.1,
BE,2015,social_security_funds,799.5,0.2,
BE,2015,state_government,-6007.9,-1.4,
BE,2016,central_government,-11185.2,-2.6,
BE,2016,general_government,-10415.3,-2.4,
BE,2016,local_government,858.2,0.2,
BE,2016,social_security_funds,-267.9,-0.1,
BE,2016,state_government,179.6,0,
BE,2017,central_government,-5880.1,-1.3,
BE,2017,general_government,-3384.7,-0.8,
BE,2017,local_government,871,0.2,
BE,2017,social_security_funds,807.1,0.2,
BE,2017,state_government,817.3,0.2,
BE,2018,central_government,-1695.1,-0.4,
BE,2018,general_government,-4817,-1,
BE,2018,local_government,-807.7,-0.2,
BE,2018,social_security_funds,-253.7,-0.1,
BE,2018,state_government,-2060.5,-0.4,
BE,2019,central_government,-9411.7,-2,
BE,2019,general_government,-9819.1,-2,
BE,2019,local_government,-277.8,-0.1,
BE,2019,social_security_funds,1046.5,0.2,
BE,2019,state_government,-1176.1,-0.2,
BE,2020,central_government,-33259.2,-7.2,
BE,2020,general_government,-41898.5,-9,
BE,2020,local_government,355.8,0.1,
BE,2020,social_security_funds,1123.6,0.2,
BE,2020,state_government,-10118.7,-2.2,
BE,2021,central_government,-20095.6,-4,
BE,2021,general_government,-27336.5,-5.4,
BE,2021,local_government,-69.3,0,
BE,2021,social_security_funds,1411.4,0.3,
BE,2021,state_government,-8583,-1.7,
BE,2022,central_government,-13383.3,-2.4,
BE,2022,general_government,-19883,-3.5,
BE,2022,local_government,-496.4,-0.1,
BE,2022,social_security_funds,-723.6,-0.1,
BE,2022,state_government,-5279.7,-0.9,
BE,2023,central_government,-19679.8,-3.3,
BE,2023,general_government,-24720.1,-4.1,
BE,2023,local_government,19,0,
BE,2023,social_security_funds,1847.5,0.3,
BE,2023,state_government,-6906.8,-1.1,
BE,2024,central_government,-16774.5,-2.7,p
BE,2024,general_government,-27056.3,-4.4,p
BE,2024,local_government,-1083.6,-0.2,p
BE,2024,social_security_funds,221.9,0,p
BE,2024,state_government,-9420.1,-1.5,p
BE,2025,central_government,-24080.5,-3.8,p
BE,2025,general_government,-33220.7,-5.2,p
BE,2025,local_government,-365.5,-0.1,p
BE,2025,social_security_funds,173.1,0,p
BE,2025,state_government,-8947.8,-1.4,p
BG,1995,central_government,-32.2,-4.9,
BG,1995,general_government,-35.9,-5.5,
BG,1995,local_government,-10.6,-1.6,
BG,1995,social_security_funds,6.9,1.1,
BG,1996,central_government,-84.1,-7.5,
BG,1996,general_government,-90.7,-8.1,
BG,1996,local_government,-16,-1.4,
BG,1996,social_security_funds,9.5,0.8,
BG,1997,central_government,124.5,1.3,
BG,1997,general_government,147.3,1.5,
BG,1997,local_government,6.5,0.1,
BG,1997,social_security_funds,16.4,0.2,
BG,1998,central_government,199,1.5,
BG,1998,general_government,182,1.3,
BG,1998,local_government,-8.4,-0.1,
BG,1998,social_security_funds,-8.6,-0.1,
BG,1999,central_government,-11.8,-0.1,
BG,1999,general_government,19.6,0.2,
BG,1999,local_government,-29.4,-0.2,
BG,1999,social_security_funds,60.7,0.5,
BG,2000,central_government,-128.6,-0.9,
BG,2000,general_government,15.6,0.1,
BG,2000,local_government,-17,-0.1,
BG,2000,social_security_funds,161.1,1.1,
BG,2001,central_government,29.3,0.2,
BG,2001,general_government,107.6,0.7,
BG,2001,local_government,-10.1,-0.1,
BG,2001,social_security_funds,88.3,0.6,
BG,2002,central_government,-303.2,-1.7,
BG,2002,general_government,-184.6,-1.1,
BG,2002,local_government,16.6,0.1,
BG,2002,social_security_funds,102,0.6,
BG,2003,central_government,-34.2,-0.2,
BG,2003,general_government,-7.1,0,
BG,2003,local_government,-32.2,-0.2,
BG,2003,social_security_funds,59.3,0.3,
BG,2004,central_government,286.4,1.4,
BG,2004,general_government,376.1,1.8,
BG,2004,local_government,63.6,0.3,
BG,2004,social_security_funds,26.1,0.1,
BG,2005,central_government,477.1,2,
BG,2005,general_government,386.8,1.6,
BG,2005,local_government,-92.4,-0.4,
BG,2005,social_security_funds,2,0,
BG,2006,central_government,807.2,2.9,
BG,2006,general_government,731.2,2.7,
BG,2006,local_government,52.2,0.2,
BG,2006,social_security_funds,-128.2,-0.5,
BG,2007,central_government,-9.8,0,
BG,2007,general_government,-3.4,0,
BG,2007,local_government,-33.5,-0.1,
BG,2007,social_security_funds,40,0.1,
BG,2008,central_government,571.3,1.5,
BG,2008,general_government,528.7,1.4,
BG,2008,local_government,-137.2,-0.4,
BG,2008,social_security_funds,94.7,0.3,
BG,2009,central_government,-1474.4,-3.9,
BG,2009,general_government,-1661.1,-4.4,
BG,2009,local_government,-313.8,-0.8,
BG,2009,social_security_funds,127,0.3,
BG,2010,central_government,-987,-2.6,
BG,2010,general_government,-1402.8,-3.7,
BG,2010,local_government,-4.4,0,
BG,2010,social_security_funds,-411.4,-1.1,
BG,2011,central_government,-762.8,-1.8,
BG,2011,general_government,-724.7,-1.7,
BG,2011,local_government,-9.6,0,
BG,2011,social_security_funds,47.7,0.1,
BG,2012,central_government,-485.8,-1.1,
BG,2012,general_government,-340.8,-0.8,
BG,2012,local_government,104.6,0.2,
BG,2012,social_security_funds,40.5,0.1,
BG,2013,central_government,-459.9,-1.1,
BG,2013,general_government,-305.7,-0.7,
BG,2013,local_government,160.9,0.4,
BG,2013,social_security_funds,-6.7,0,
BG,2014,central_government,-2397.3,-5.6,
BG,2014,general_government,-2315,-5.4,
BG,2014,local_government,-16.7,0,
BG,2014,social_security_funds,99,0.2,
BG,2015,central_government,-406.2,-0.9,
BG,2015,general_government,-851.4,-1.9,
BG,2015,local_government,-426.7,-0.9,
BG,2015,social_security_funds,-18.5,0,
BG,2016,central_government,107.6,0.2,
BG,2016,general_government,155.1,0.3,
BG,2016,local_government,36.6,0.1,
BG,2016,social_security_funds,10.9,0,
BG,2017,central_government,762,1.5,
BG,2017,general_government,852.6,1.6,
BG,2017,local_government,122.9,0.2,
BG,2017,social_security_funds,-32.3,-0.1,
BG,2018,central_government,840,1.5,
BG,2018,general_government,970.5,1.7,
BG,2018,local_government,77.1,0.1,
BG,2018,social_security_funds,53.4,0.1,
BG,2019,central_government,1258.4,2.1,
BG,2019,general_government,1319,2.2,
BG,2019,local_government,-76.8,-0.1,
BG,2019,social_security_funds,137.5,0.2,
BG,2020,central_government,-2625.7,-4.2,
BG,2020,general_government,-2368.1,-3.8,
BG,2020,local_government,173,0.3,
BG,2020,social_security_funds,84.5,0.1,
BG,2021,central_government,-3309,-4.6,
BG,2021,general_government,-2825.5,-4,
BG,2021,local_government,69.4,0.1,
BG,2021,social_security_funds,414.1,0.6,
BG,2022,central_government,-2434.3,-2.8,
BG,2022,general_government,-2527.9,-2.9,
BG,2022,local_government,224.9,0.3,
BG,2022,social_security_funds,-318.6,-0.4,
BG,2023,central_government,-1831,-1.9,
BG,2023,general_government,-1883.5,-2,
BG,2023,local_government,-110,-0.1,
BG,2023,social_security_funds,57.5,0.1,
BG,2024,central_government,-2722.8,-2.6,
BG,2024,general_government,-3191.5,-3,
BG,2024,local_government,-432.3,-0.4,
BG,2024,social_security_funds,-36.4,0,
BG,2025,central_government,-3854.4,-3.3,
BG,2025,general_government,-4112.6,-3.5,
BG,2025,local_government,-253.9,-0.2,
BG,2025,social_security_funds,-4.3,0,
CH,1995,central_government,-4862.8,-1.2,
CH,1995,general_government,-7837.7,-1.9,
CH,1995,local_government,-1090.4,-0.3,
CH,1995,social_security_funds,100.8,0,
CH,1995,state_government,-1985.3,-0.5,
CH,1996,central_government,-5277.5,-1.3,
CH,1996,general_government,-8474.8,-2,
CH,1996,local_government,-592.4,-0.1,
CH,1996,social_security_funds,-439.8,-0.1,
CH,1996,state_government,-2165.1,-0.5,
CH,1997,central_government,-3969.4,-0.9,
CH,1997,general_government,-10046.8,-2.3,
CH,1997,local_government,-812.7,-0.2,
CH,1997,social_security_funds,-3103,-0.7,
CH,1997,state_government,-2161.7,-0.5,
CH,1998,central_government,-2130.2,-0.5,
CH,1998,general_government,-5830.7,-1.3,
CH,1998,local_government,-747.5,-0.2,
CH,1998,social_security_funds,-2037,-0.5,
CH,1998,state_government,-915.9,-0.2,
CH,1999,central_government,-8562.1,-1.9,
CH,1999,general_government,-7071.4,-1.6,
CH,1999,local_government,592.4,0.1,
CH,1999,social_security_funds,433.2,0.1,
CH,1999,state_government,465.1,0.1,
CH,2000,central_government,-3023.9,-0.6,
CH,2000,general_government,1467.2,0.3,
CH,2000,local_government,1109.7,0.2,
CH,2000,social_security_funds,3312.5,0.7,
CH,2000,state_government,68.8,0,
CH,2001,central_government,-3091.8,-0.6,
CH,2001,general_government,873.6,0.2,
CH,2001,local_government,1064.8,0.2,
CH,2001,social_security_funds,3625.7,0.7,
CH,2001,state_government,-725.1,-0.1,
CH,2002,central_government,-10696.2,-2.2,
CH,2002,general_government,-8494.6,-1.8,
CH,2002,local_government,952.9,0.2,
CH,2002,social_security_funds,2269,0.5,
CH,2002,state_government,-1020.3,-0.2,
CH,2003,central_government,-2773.7,-0.6,
CH,2003,general_government,-6694.2,-1.4,
CH,2003,local_government,-319.9,-0.1,
CH,2003,social_security_funds,-1011.4,-0.2,
CH,2003,state_government,-2589.2,-0.5,
CH,2004,central_government,-2265.5,-0.5,
CH,2004,general_government,-7126.9,-1.4,
CH,2004,local_government,237,0,
CH,2004,social_security_funds,-2429.6,-0.5,
CH,2004,state_government,-2668.7,-0.5,
CH,2005,central_government,174.7,0,
CH,2005,general_government,-3338,-0.6,
CH,2005,local_government,69,0,
CH,2005,social_security_funds,-2581.4,-0.5,
CH,2005,state_government,-1000.4,-0.2,
CH,2006,central_government,3186.8,0.6,
CH,2006,general_government,4678.7,0.8,
CH,2006,local_government,1013.1,0.2,
CH,2006,social_security_funds,-1168.1,-0.2,
CH,2006,state_government,1646.8,0.3,
CH,2007,central_government,-5060.8,-0.9,
CH,2007,general_government,7831.4,1.3,
CH,2007,local_government,2117.5,0.4,
CH,2007,social_security_funds,7352.3,1.2,
CH,2007,state_government,3422.4,0.6,
CH,2008,central_government,4957.3,0.8,
CH,2008,general_government,11129.9,1.8,
CH,2008,local_government,345.6,0.1,
CH,2008,social_security_funds,1790.4,0.3,
CH,2008,state_government,4036.6,0.7,
CH,2009,central_government,3007,0.5,
CH,2009,general_government,3896.4,0.6,
CH,2009,local_government,-321.4,-0.1,
CH,2009,social_security_funds,-1143.2,-0.2,
CH,2009,state_government,2353.9,0.4,
CH,2010,central_government,2951.8,0.5,
CH,2010,general_government,1908.2,0.3,
CH,2010,local_government,-611.1,-0.1,
CH,2010,social_security_funds,-1790,-0.3,
CH,2010,state_government,1357.5,0.2,
CH,2011,central_government,1384,0.2,
CH,2011,general_government,5666,0.9,
CH,2011,local_government,-121.9,0,
CH,2011,social_security_funds,3060.4,0.5,
CH,2011,state_government,1343.4,0.2,
CH,2012,central_government,66.9,0,
CH,2012,general_government,1322.8,0.2,
CH,2012,local_government,-752.6,-0.1,
CH,2012,social_security_funds,2963.1,0.5,
CH,2012,state_government,-954.6,-0.1,
CH,2013,central_government,480.5,0.1,
CH,2013,general_government,-3027.2,-0.5,
CH,2013,local_government,-1284.4,-0.2,
CH,2013,social_security_funds,2086.4,0.3,
CH,2013,state_government,-4309.7,-0.7,
CH,2014,central_government,-16.9,0,
CH,2014,general_government,-1492.1,-0.2,
CH,2014,local_government,-1658.7,-0.2,
CH,2014,social_security_funds,2235.8,0.3,
CH,2014,state_government,-2052.3,-0.3,
CH,2015,central_government,1719.4,0.3,
CH,2015,general_government,3248.8,0.5,
CH,2015,local_government,-652.9,-0.1,
CH,2015,social_security_funds,1704,0.3,
CH,2015,state_government,478.3,0.1,
CH,2016,central_government,988.4,0.1,
CH,2016,general_government,2289.1,0.3,
CH,2016,local_government,-347.1,-0.1,
CH,2016,social_security_funds,826.2,0.1,
CH,2016,state_government,821.5,0.1,
CH,2017,central_government,3531.8,0.5,
CH,2017,general_government,6118.9,0.9,
CH,2017,local_government,-603.6,-0.1,
CH,2017,social_security_funds,971.3,0.1,
CH,2017,state_government,2219.5,0.3,
CH,2018,central_government,4980.4,0.7,
CH,2018,general_government,8906.4,1.3,
CH,2018,local_government,218.2,0,
CH,2018,social_security_funds,921.1,0.1,
CH,2018,state_government,2786.7,0.4,
CH,2019,central_government,4518.5,0.6,
CH,2019,general_government,8234.7,1.1,
CH,2019,local_government,-625.5,-0.1,
CH,2019,social_security_funds,889.3,0.1,
CH,2019,state_government,3452.4,0.5,
CH,2020,central_government,-14812.4,-2.1,
CH,2020,general_government,-18704.7,-2.7,
CH,2020,local_government,-1286.4,-0.2,
CH,2020,social_security_funds,1144,0.2,
CH,2020,state_government,-3749.9,-0.5,
CH,2021,central_government,-11793.4,-1.6,
CH,2021,general_government,-8601.9,-1.2,
CH,2021,local_government,-203.7,0,
CH,2021,social_security_funds,476,0.1,
CH,2021,state_government,2919.3,0.4,
CH,2022,central_government,-1046.9,-0.1,
CH,2022,general_government,9854,1.2,
CH,2022,local_government,644.7,0.1,
CH,2022,social_security_funds,5372.6,0.7,
CH,2022,state_government,4883.6,0.6,
CH,2023,central_government,-1372.5,-0.2,
CH,2023,general_government,2813,0.4,
CH,2023,local_government,-593.8,-0.1,
CH,2023,social_security_funds,4908.2,0.6,
CH,2023,state_government,-128.9,0,
CH,2024,central_government,-1121.7,-0.1,
CH,2024,general_government,4519.7,0.5,
CH,2024,local_government,-36,0,
CH,2024,social_security_funds,5316.8,0.6,
CH,2024,state_government,360.6,0,
CY,1995,central_government,-297,-3.9,
CY,1995,general_government,-22.1,-0.3,
CY,1995,local_government,25,0.3,
CY,1995,social_security_funds,249.8,3.3,
CY,1996,central_government,-487.2,-6.1,
CY,1996,general_government,-194.6,-2.4,
CY,1996,local_government,27.9,0.3,
CY,1996,social_security_funds,264.8,3.3,
CY,1997,central_government,-664,-7.9,
CY,1997,general_government,-364.7,-4.4,
CY,1997,local_government,24.6,0.3,
CY,1997,social_security_funds,274.7,3.3,
CY,1998,central_government,-635.9,-7,
CY,1998,general_government,-293.8,-3.2,
CY,1998,local_government,30.6,0.3,
CY,1998,social_security_funds,311.3,3.4,
CY,1999,central_government,-687.6,-7.1,
CY,1999,general_government,-344.3,-3.5,
CY,1999,local_government,26.8,0.3,
CY,1999,social_security_funds,316.5,3.3,
CY,2000,central_government,-545.4,-5.1,
CY,2000,general_government,-190.5,-1.8,
CY,2000,local_government,32.6,0.3,
CY,2000,social_security_funds,322.4,3,
CY,2001,central_government,-599.9,-5.3,
CY,2001,general_government,-197.9,-1.7,
CY,2001,local_government,21.7,0.2,
CY,2001,social_security_funds,380.3,3.3,
CY,2002,central_government,-778,-6.6,
CY,2002,general_government,-446.5,-3.8,
CY,2002,local_government,21,0.2,
CY,2002,social_security_funds,310.5,2.6,
CY,2003,central_government,-1053.2,-8.2,
CY,2003,general_government,-736.9,-5.7,
CY,2003,local_government,1.6,0,
CY,2003,social_security_funds,314.6,2.4,
CY,2004,central_government,-888.4,-6.4,
CY,2004,general_government,-493.1,-3.6,
CY,2004,local_government,-1.3,0,
CY,2004,social_security_funds,396.5,2.9,
CY,2005,central_government,-707.4,-4.8,
CY,2005,general_government,-310.6,-2.1,
CY,2005,local_government,-2.2,0,
CY,2005,social_security_funds,399,2.7,
CY,2006,central_government,-527.7,-3.3,
CY,2006,general_government,-163.9,-1,
CY,2006,local_government,-10.4,-0.1,
CY,2006,social_security_funds,374.4,2.3,
CY,2007,central_government,108.1,0.6,
CY,2007,general_government,555,3.2,
CY,2007,local_government,-30.5,-0.2,
CY,2007,social_security_funds,477.3,2.7,
CY,2008,central_government,-427.5,-2.2,
CY,2008,general_government,127.8,0.7,
CY,2008,local_government,-58.3,-0.3,
CY,2008,social_security_funds,613.5,3.2,
CY,2009,central_government,-1459.9,-7.8,
CY,2009,general_government,-1051.9,-5.6,
CY,2009,local_government,-59.7,-0.3,
CY,2009,social_security_funds,467.7,2.5,
CY,2010,central_government,-1330.2,-6.8,
CY,2010,general_government,-984.5,-5.1,
CY,2010,local_government,-93.1,-0.5,
CY,2010,social_security_funds,438.8,2.3,
CY,2011,central_government,-1475.4,-7.4,
CY,2011,general_government,-1179.8,-5.9,
CY,2011,local_government,-84.1,-0.4,
CY,2011,social_security_funds,379.6,1.9,
CY,2012,central_government,-3077.3,-15.8,
CY,2012,general_government,-2966.7,-15.2,
CY,2012,local_government,-63.7,-0.3,
CY,2012,social_security_funds,174.3,0.9,
CY,2013,central_government,-936.2,-5.2,
CY,2013,general_government,-1009.2,-5.6,
CY,2013,local_government,9.9,0.1,
CY,2013,social_security_funds,-83,-0.5,
CY,2014,central_government,-1503.9,-8.6,
CY,2014,general_government,-1538,-8.8,
CY,2014,local_government,6.2,0,
CY,2014,social_security_funds,-40.3,-0.2,
CY,2015,central_government,-179.4,-1,
CY,2015,general_government,-137.8,-0.8,
CY,2015,local_government,29,0.2,
CY,2015,social_security_funds,12.5,0.1,
CY,2016,central_government,35.1,0.2,
CY,2016,general_government,86,0.5,
CY,2016,local_government,28.6,0.2,
